1400.2600, -66.180, 1400.2600, -67.453, 1400.2600, -68.124, 1400.2600, -62.920, 1400.2600, -64.030, 1400.2600, -63.355,  , 
1400.2800, -66.070, 1400.2800, -67.513, 1400.2800, -68.062, 1400.2800, -62.968, 1400.2800, -63.953, 1400.2800, -63.226,  , 
1400.3000, -66.037, 1400.3000, -67.627, 1400.3000, -68.302, 1400.3000, -62.871, 1400.3000, -63.943, 1400.3000, -63.162,  , 
1400.3200, -66.063, 1400.3200, -67.759, 1400.3200, -68.446, 1400.3200, -63.021, 1400.3200, -63.988, 1400.3200, -63.145,  , 
1400.3400, -66.104, 1400.3400, -67.955, 1400.3400, -68.487, 1400.3400, -63.152, 1400.3400, -64.021, 1400.3400, -63.229,  , 
1400.3600, -66.004, 1400.3600, -67.917, 1400.3600, -68.536, 1400.3600, -63.324, 1400.3600, -64.153, 1400.3600, -63.242,  , 
1400.3800, -65.993, 1400.3800, -68.038, 1400.3800, -68.601, 1400.3800, -63.348, 1400.3800, -64.151, 1400.3800, -63.176,  , 
1400.4000, -65.886, 1400.4000, -67.983, 1400.4000, -68.637, 1400.4000, -63.269, 1400.4000, -63.977, 1400.4000, -63.067,  , 
1400.4200, -65.654, 1400.4200, -67.944, 1400.4200, -68.640, 1400.4200, -63.116, 1400.4200, -63.707, 1400.4200, -62.822,  , 
1400.4400, -65.452, 1400.4400, -67.968, 1400.4400, -68.412, 1400.4400, -63.030, 1400.4400, -63.410, 1400.4400, -62.658,  , 
1400.4600, -65.236, 1400.4600, -67.879, 1400.4600, -68.297, 1400.4600, -62.822, 1400.4600, -63.247, 1400.4600, -62.439,  , 
1400.4800, -65.297, 1400.4800, -67.730, 1400.4800, -68.301, 1400.4800, -62.874, 1400.4800, -63.198, 1400.4800, -62.437,  , 
1400.5000, -65.183, 1400.5000, -67.931, 1400.5000, -68.506, 1400.5000, -63.006, 1400.5000, -63.288, 1400.5000, -62.432,  , 
1400.5200, -65.255, 1400.5200, -68.076, 1400.5200, -68.489, 1400.5200, -63.051, 1400.5200, -63.249, 1400.5200, -62.398,  , 
1400.5400, -65.321, 1400.5400, -68.196, 1400.5400, -68.776, 1400.5400, -63.242, 1400.5400, -63.331, 1400.5400, -62.538,  , 
1400.5600, -65.592, 1400.5600, -68.485, 1400.5600, -68.908, 1400.5600, -63.307, 1400.5600, -63.236, 1400.5600, -62.580,  , 
1400.5800, -65.863, 1400.5800, -68.686, 1400.5800, -69.068, 1400.5800, -63.466, 1400.5800, -63.386, 1400.5800, -62.702,  , 
1400.6000, -66.161, 1400.6000, -68.979, 1400.6000, -69.532, 1400.6000, -63.519, 1400.6000, -63.549, 1400.6000, -62.836,  , 
1400.6200, -66.355, 1400.6200, -69.238, 1400.6200, -69.628, 1400.6200, -63.748, 1400.6200, -63.690, 1400.6200, -62.989,  , 
1400.6400, -66.537, 1400.6400, -69.449, 1400.6400, -70.048, 1400.6400, -63.860, 1400.6400, -63.796, 1400.6400, -62.976,  , 
1400.6600, -66.655, 1400.6600, -69.578, 1400.6600, -70.046, 1400.6600, -64.173, 1400.6600, -63.978, 1400.6600, -63.192,  , 
1400.6800, -67.026, 1400.6800, -69.929, 1400.6800, -70.342, 1400.6800, -64.334, 1400.6800, -64.174, 1400.6800, -63.515,  , 
1400.7000, -67.598, 1400.7000, -70.433, 1400.7000, -71.042, 1400.7000, -64.406, 1400.7000, -64.362, 1400.7000, -63.690,  , 
1400.7200, -67.910, 1400.7200, -70.967, 1400.7200, -71.148, 1400.7200, -64.560, 1400.7200, -64.394, 1400.7200, -63.772,  , 
1400.7400, -67.948, 1400.7400, -70.743, 1400.7400, -71.622, 1400.7400, -64.459, 1400.7400, -64.378, 1400.7400, -63.682,  , 
1400.7600, -67.514, 1400.7600, -70.656, 1400.7600, -70.815, 1400.7600, -64.286, 1400.7600, -64.055, 1400.7600, -63.461,  , 
1400.7800, -66.704, 1400.7800, -69.690, 1400.7800, -70.229, 1400.7800, -63.944, 1400.7800, -63.692, 1400.7800, -62.975,  , 
1400.8000, -65.978, 1400.8000, -69.184, 1400.8000, -69.405, 1400.8000, -63.710, 1400.8000, -63.476, 1400.8000, -62.703,  , 
1400.8200, -65.761, 1400.8200, -68.873, 1400.8200, -69.119, 1400.8200, -63.374, 1400.8200, -63.271, 1400.8200, -62.500,  , 
1400.8400, -65.442, 1400.8400, -68.566, 1400.8400, -69.019, 1400.8400, -63.300, 1400.8400, -63.182, 1400.8400, -62.424,  , 
1400.8600, -65.361, 1400.8600, -68.613, 1400.8600, -68.846, 1400.8600, -63.451, 1400.8600, -63.044, 1400.8600, -62.248,  , 
1400.8800, -65.371, 1400.8800, -68.363, 1400.8800, -68.750, 1400.8800, -63.402, 1400.8800, -63.014, 1400.8800, -62.119,  , 
1400.9000, -65.341, 1400.9000, -68.295, 1400.9000, -68.773, 1400.9000, -63.301, 1400.9000, -62.866, 1400.9000, -62.136,  , 
1400.9200, -65.181, 1400.9200, -68.249, 1400.9200, -68.921, 1400.9200, -63.356, 1400.9200, -62.780, 1400.9200, -62.078,  , 
1400.9400, -65.182, 1400.9400, -68.301, 1400.9400, -68.636, 1400.9400, -63.348, 1400.9400, -62.748, 1400.9400, -62.023,  , 
1400.9600, -65.058, 1400.9600, -68.254, 1400.9600, -68.592, 1400.9600, -63.429, 1400.9600, -62.770, 1400.9600, -62.040,  , 
1400.9800, -65.139, 1400.9800, -68.186, 1400.9800, -68.593, 1400.9800, -63.398, 1400.9800, -62.852, 1400.9800, -62.030,  , 
1401.0000, -65.157, 1401.0000, -68.080, 1401.0000, -68.700, 1401.0000, -63.343, 1401.0000, -62.927, 1401.0000, -61.992,  , 
1401.0200, -65.104, 1401.0200, -68.119, 1401.0200, -68.590, 1401.0200, -63.381, 1401.0200, -62.741, 1401.0200, -62.005,  , 
1401.0400, -65.118, 1401.0400, -68.059, 1401.0400, -68.695, 1401.0400, -63.400, 1401.0400, -62.716, 1401.0400, -62.045,  , 
1401.0600, -64.992, 1401.0600, -67.983, 1401.0600, -68.496, 1401.0600, -63.321, 1401.0600, -62.696, 1401.0600, -62.037,  , 
1401.0800, -64.939, 1401.0800, -67.974, 1401.0800, -68.507, 1401.0800, -63.390, 1401.0800, -62.785, 1401.0800, -62.039,  , 
1401.1000, -65.046, 1401.1000, -68.085, 1401.1000, -68.746, 1401.1000, -63.376, 1401.1000, -62.875, 1401.1000, -62.062,  , 
1401.1200, -65.100, 1401.1200, -68.167, 1401.1200, -68.878, 1401.1200, -63.512, 1401.1200, -62.830, 1401.1200, -62.015,  , 
1401.1400, -65.210, 1401.1400, -68.198, 1401.1400, -68.650, 1401.1400, -63.433, 1401.1400, -62.930, 1401.1400, -62.051,  , 
1401.1600, -65.257, 1401.1600, -68.143, 1401.1600, -68.843, 1401.1600, -63.461, 1401.1600, -62.930, 1401.1600, -61.967,  , 
1401.1800, -65.452, 1401.1800, -68.225, 1401.1800, -68.668, 1401.1800, -63.494, 1401.1800, -63.015, 1401.1800, -62.038,  , 
1401.2000, -65.522, 1401.2000, -68.263, 1401.2000, -68.892, 1401.2000, -63.477, 1401.2000, -63.093, 1401.2000, -62.011,  , 
1401.2200, -65.743, 1401.2200, -68.234, 1401.2200, -68.687, 1401.2200, -63.519, 1401.2200, -63.123, 1401.2200, -62.110,  , 
1401.2400, -66.022, 1401.2400, -68.238, 1401.2400, -68.850, 1401.2400, -63.429, 1401.2400, -63.168, 1401.2400, -62.269,  , 
1401.2600, -66.178, 1401.2600, -68.429, 1401.2600, -68.958, 1401.2600, -63.710, 1401.2600, -63.272, 1401.2600, -62.438,  , 
1401.2800, -66.671, 1401.2800, -68.589, 1401.2800, -69.344, 1401.2800, -63.896, 1401.2800, -63.439, 1401.2800, -62.448,  , 
1401.3000, -66.933, 1401.3000, -68.718, 1401.3000, -69.459, 1401.3000, -63.901, 1401.3000, -63.507, 1401.3000, -62.617,  , 
1401.3200, -67.083, 1401.3200, -68.776, 1401.3200, -69.641, 1401.3200, -63.941, 1401.3200, -63.492, 1401.3200, -62.745,  , 
1401.3400, -67.209, 1401.3400, -68.800, 1401.3400, -69.485, 1401.3400, -63.913, 1401.3400, -63.596, 1401.3400, -62.793,  , 
1401.3600, -67.214, 1401.3600, -68.652, 1401.3600, -69.316, 1401.3600, -63.839, 1401.3600, -63.479, 1401.3600, -62.710,  , 
1401.3800, -67.171, 1401.3800, -68.348, 1401.3800, -69.244, 1401.3800, -63.742, 1401.3800, -63.279, 1401.3800, -62.547,  , 
1401.4000, -67.233, 1401.4000, -68.311, 1401.4000, -69.121, 1401.4000, -63.698, 1401.4000, -63.294, 1401.4000, -62.518,  , 
1401.4200, -67.611, 1401.4200, -68.270, 1401.4200, -69.089, 1401.4200, -63.672, 1401.4200, -63.388, 1401.4200, -62.457,  , 
1401.4400, -67.902, 1401.4400, -68.272, 1401.4400, -69.275, 1401.4400, -63.723, 1401.4400, -63.351, 1401.4400, -62.530,  , 
1401.4600, -68.281, 1401.4600, -68.292, 1401.4600, -69.288, 1401.4600, -63.757, 1401.4600, -63.322, 1401.4600, -62.657,  , 
1401.4800, -68.651, 1401.4800, -68.628, 1401.4800, -69.429, 1401.4800, -63.851, 1401.4800, -63.564, 1401.4800, -62.814,  , 
1401.5000, -68.990, 1401.5000, -69.000, 1401.5000, -69.570, 1401.5000, -63.894, 1401.5000, -63.732, 1401.5000, -62.895,  , 
1401.5200, -69.275, 1401.5200, -69.060, 1401.5200, -70.062, 1401.5200, -64.090, 1401.5200, -63.822, 1401.5200, -63.040,  , 
1401.5400, -69.337, 1401.5400, -69.165, 1401.5400, -69.849, 1401.5400, -64.171, 1401.5400, -64.092, 1401.5400, -63.115,  , 
1401.5600, -69.058, 1401.5600, -68.963, 1401.5600, -69.857, 1401.5600, -64.213, 1401.5600, -64.002, 1401.5600, -63.125,  , 
1401.5800, -68.991, 1401.5800, -68.703, 1401.5800, -69.724, 1401.5800, -64.137, 1401.5800, -63.914, 1401.5800, -62.989,  , 
1401.6000, -68.746, 1401.6000, -68.558, 1401.6000, -69.314, 1401.6000, -63.980, 1401.6000, -63.826, 1401.6000, -63.073,  , 
1401.6200, -68.745, 1401.6200, -68.509, 1401.6200, -69.166, 1401.6200, -63.878, 1401.6200, -63.862, 1401.6200, -63.147,  , 
1401.6400, -68.706, 1401.6400, -68.538, 1401.6400, -69.080, 1401.6400, -63.861, 1401.6400, -63.811, 1401.6400, -63.150,  , 
1401.6600, -68.675, 1401.6600, -68.422, 1401.6600, -69.091, 1401.6600, -63.863, 1401.6600, -63.798, 1401.6600, -63.163,  , 
1401.6800, -68.671, 1401.6800, -68.547, 1401.6800, -69.151, 1401.6800, -63.878, 1401.6800, -63.912, 1401.6800, -63.218,  , 
1401.7000, -68.732, 1401.7000, -68.405, 1401.7000, -69.062, 1401.7000, -63.790, 1401.7000, -64.046, 1401.7000, -63.353,  , 
1401.7200, -68.894, 1401.7200, -68.477, 1401.7200, -69.275, 1401.7200, -63.727, 1401.7200, -64.095, 1401.7200, -63.437,  , 
1401.7400, -69.076, 1401.7400, -68.408, 1401.7400, -69.167, 1401.7400, -63.777, 1401.7400, -64.163, 1401.7400, -63.568,  , 
1401.7600, -69.044, 1401.7600, -68.555, 1401.7600, -69.224, 1401.7600, -63.779, 1401.7600, -64.144, 1401.7600, -63.618,  , 
1401.7800, -68.940, 1401.7800, -68.656, 1401.7800, -69.020, 1401.7800, -63.778, 1401.7800, -64.322, 1401.7800, -63.657,  , 
1401.8000, -69.016, 1401.8000, -68.508, 1401.8000, -68.886, 1401.8000, -63.595, 1401.8000, -64.276, 1401.8000, -63.679,  , 
1401.8200, -69.011, 1401.8200, -68.461, 1401.8200, -68.968, 1401.8200, -63.471, 1401.8200, -64.317, 1401.8200, -63.481,  , 
1401.8400, -68.998, 1401.8400, -68.429, 1401.8400, -68.844, 1401.8400, -63.366, 1401.8400, -64.175, 1401.8400, -63.360,  , 
1401.8600, -69.014, 1401.8600, -68.661, 1401.8600, -68.919, 1401.8600, -63.355, 1401.8600, -64.096, 1401.8600, -63.270,  , 
1401.8800, -69.262, 1401.8800, -68.386, 1401.8800, -68.787, 1401.8800, -63.437, 1401.8800, -64.091, 1401.8800, -63.320,  , 
1401.9000, -69.252, 1401.9000, -68.497, 1401.9000, -69.031, 1401.9000, -63.451, 1401.9000, -64.154, 1401.9000, -63.279,  , 
1401.9200, -69.527, 1401.9200, -68.614, 1401.9200, -69.005, 1401.9200, -63.415, 1401.9200, -64.148, 1401.9200, -63.293,  , 
1401.9400, -69.952, 1401.9400, -68.505, 1401.9400, -68.941, 1401.9400, -63.565, 1401.9400, -64.156, 1401.9400, -63.296,  , 
1401.9600, -70.109, 1401.9600, -68.408, 1401.9600, -69.049, 1401.9600, -63.463, 1401.9600, -64.123, 1401.9600, -63.221,  , 
1401.9800, -70.054, 1401.9800, -68.557, 1401.9800, -68.796, 1401.9800, -63.434, 1401.9800, -63.913, 1401.9800, -63.124,  , 
1402.0000, -70.084, 1402.0000, -68.520, 1402.0000, -69.108, 1402.0000, -63.428, 1402.0000, -63.827, 1402.0000, -63.134,  , 
1402.0200, -69.837, 1402.0200, -68.617, 1402.0200, -69.279, 1402.0200, -63.411, 1402.0200, -63.715, 1402.0200, -63.155,  , 
1402.0400, -69.731, 1402.0400, -68.677, 1402.0400, -69.199, 1402.0400, -63.330, 1402.0400, -63.756, 1402.0400, -63.182,  , 
1402.0600, -69.584, 1402.0600, -68.887, 1402.0600, -69.182, 1402.0600, -63.390, 1402.0600, -63.927, 1402.0600, -63.244,  , 
1402.0800, -69.394, 1402.0800, -68.810, 1402.0800, -69.235, 1402.0800, -63.386, 1402.0800, -64.046, 1402.0800, -63.387,  , 
1402.1000, -69.246, 1402.1000, -68.910, 1402.1000, -69.210, 1402.1000, -63.435, 1402.1000, -63.874, 1402.1000, -63.384,  , 
1402.1200, -68.938, 1402.1200, -68.686, 1402.1200, -69.314, 1402.1200, -63.253, 1402.1200, -63.915, 1402.1200, -63.454,  , 
1402.1400, -68.699, 1402.1400, -68.593, 1402.1400, -69.216, 1402.1400, -63.193, 1402.1400, -63.851, 1402.1400, -63.377,  , 
1402.1600, -68.352, 1402.1600, -68.516, 1402.1600, -69.338, 1402.1600, -63.049, 1402.1600, -63.843, 1402.1600, -63.316,  , 
1402.1800, -68.280, 1402.1800, -68.760, 1402.1800, -69.511, 1402.1800, -63.078, 1402.1800, -63.777, 1402.1800, -63.307,  , 
1402.2000, -68.064, 1402.2000, -68.660, 1402.2000, -69.436, 1402.2000, -63.172, 1402.2000, -63.944, 1402.2000, -63.362,  , 
1402.2200, -68.157, 1402.2200, -68.693, 1402.2200, -69.201, 1402.2200, -63.321, 1402.2200, -64.243, 1402.2200, -63.610,  , 
1402.2400, -67.824, 1402.2400, -68.747, 1402.2400, -69.499, 1402.2400, -63.516, 1402.2400, -64.488, 1402.2400, -63.736,  , 
1402.2600, -67.719, 1402.2600, -68.854, 1402.2600, -69.199, 1402.2600, -63.607, 1402.2600, -64.698, 1402.2600, -63.904,  , 
1402.2800, -67.609, 1402.2800, -69.022, 1402.2800, -69.512, 1402.2800, -63.723, 1402.2800, -64.844, 1402.2800, -63.937,  , 
1402.3000, -67.427, 1402.3000, -68.763, 1402.3000, -69.340, 1402.3000, -63.703, 1402.3000, -64.870, 1402.3000, -64.074,  , 
1402.3200, -67.397, 1402.3200, -68.966, 1402.3200, -69.300, 1402.3200, -63.839, 1402.3200, -64.938, 1402.3200, -64.075,  , 
1402.3400, -67.392, 1402.3400, -69.088, 1402.3400, -69.413, 1402.3400, -63.843, 1402.3400, -64.922, 1402.3400, -63.943,  , 
1402.3600, -67.128, 1402.3600, -69.102, 1402.3600, -69.504, 1402.3600, -63.890, 1402.3600, -64.928, 1402.3600, -63.906,  , 
1402.3800, -67.089, 1402.3800, -69.040, 1402.3800, -69.540, 1402.3800, -63.960, 1402.3800, -64.750, 1402.3800, -63.895,  , 
1402.4000, -67.026, 1402.4000, -69.038, 1402.4000, -69.582, 1402.4000, -63.965, 1402.4000, -64.658, 1402.4000, -63.822,  , 
1402.4200, -66.849, 1402.4200, -69.137, 1402.4200, -69.461, 1402.4200, -64.000, 1402.4200, -64.673, 1402.4200, -63.792,  , 
1402.4400, -66.718, 1402.4400, -69.183, 1402.4400, -69.208, 1402.4400, -63.881, 1402.4400, -64.431, 1402.4400, -63.601,  , 
1402.4600, -66.598, 1402.4600, -69.052, 1402.4600, -69.289, 1402.4600, -63.880, 1402.4600, -64.365, 1402.4600, -63.527,  , 
1402.4800, -66.494, 1402.4800, -68.997, 1402.4800, -69.045, 1402.4800, -63.804, 1402.4800, -64.226, 1402.4800, -63.358,  , 
1402.5000, -66.427, 1402.5000, -69.015, 1402.5000, -68.914, 1402.5000, -63.849, 1402.5000, -64.129, 1402.5000, -63.260,  , 
1402.5200, -66.302, 1402.5200, -69.060, 1402.5200, -69.278, 1402.5200, -63.841, 1402.5200, -63.935, 1402.5200, -63.239,  , 
1402.5400, -66.142, 1402.5400, -69.125, 1402.5400, -69.342, 1402.5400, -63.765, 1402.5400, -63.815, 1402.5400, -63.126,  , 
1402.5600, -66.106, 1402.5600, -69.089, 1402.5600, -69.203, 1402.5600, -63.649, 1402.5600, -63.837, 1402.5600, -62.976,  , 
1402.5800, -65.885, 1402.5800, -68.984, 1402.5800, -69.093, 1402.5800, -63.629, 1402.5800, -63.576, 1402.5800, -62.882,  , 
1402.6000, -65.699, 1402.6000, -68.779, 1402.6000, -68.985, 1402.6000, -63.401, 1402.6000, -63.554, 1402.6000, -62.707,  , 
1402.6200, -65.694, 1402.6200, -68.829, 1402.6200, -68.859, 1402.6200, -63.446, 1402.6200, -63.555, 1402.6200, -62.739,  , 
1402.6400, -65.584, 1402.6400, -68.763, 1402.6400, -69.162, 1402.6400, -63.505, 1402.6400, -63.618, 1402.6400, -62.723,  , 
1402.6600, -65.582, 1402.6600, -68.825, 1402.6600, -68.924, 1402.6600, -63.638, 1402.6600, -63.845, 1402.6600, -62.803,  , 
1402.6800, -65.617, 1402.6800, -68.721, 1402.6800, -69.156, 1402.6800, -63.652, 1402.6800, -63.771, 1402.6800, -62.758,  , 
1402.7000, -65.647, 1402.7000, -68.709, 1402.7000, -69.192, 1402.7000, -63.716, 1402.7000, -63.711, 1402.7000, -62.695,  , 
1402.7200, -65.646, 1402.7200, -68.693, 1402.7200, -69.113, 1402.7200, -63.624, 1402.7200, -63.594, 1402.7200, -62.498,  , 
1402.7400, -65.549, 1402.7400, -68.607, 1402.7400, -69.390, 1402.7400, -63.546, 1402.7400, -63.383, 1402.7400, -62.418,  , 
1402.7600, -65.521, 1402.7600, -68.486, 1402.7600, -69.319, 1402.7600, -63.473, 1402.7600, -63.422, 1402.7600, -62.410,  , 
1402.7800, -65.366, 1402.7800, -68.505, 1402.7800, -69.214, 1402.7800, -63.578, 1402.7800, -63.213, 1402.7800, -62.329,  , 
1402.8000, -65.558, 1402.8000, -68.607, 1402.8000, -69.451, 1402.8000, -63.636, 1402.8000, -63.343, 1402.8000, -62.355,  , 
1402.8200, -65.620, 1402.8200, -68.788, 1402.8200, -69.483, 1402.8200, -63.669, 1402.8200, -63.453, 1402.8200, -62.442,  , 
1402.8400, -65.667, 1402.8400, -68.753, 1402.8400, -69.500, 1402.8400, -63.543, 1402.8400, -63.233, 1402.8400, -62.294,  , 
